"","logFC","logCPM","PValue"
"210712_at",0.0162844098696276,5.5453032986473,1
"210713_at",0.0523542026512924,5.87413985931219,1
"210714_at",-0.160015830897771,5.82056471159024,0.852799078986153
"210715_s_at",-0.456339314083265,5.79317477803132,0.363318149953879
"210716_s_at",-0.228679902915853,5.79587779939541,0.739347242026346
"210717_at",0.096228303892585,5.79802610699655,1
"210718_s_at",0.541833908787666,6.30099945957554,0.0663912638173428
"210719_s_at",0.308750486675431,5.93280054364991,0.491635727045421
"210720_s_at",-0.455944290359049,5.73800439073437,0.462840212719898
"210721_s_at",-0.475336165793327,5.77605274655716,0.409736031489736
"210722_at",0.0210390586369553,5.59381566470428,1
"210723_x_at",0.0892046287490775,5.90962188968391,0.920598735972496
"210724_at",0.0111085768845161,5.58217872593427,1
"210726_at",0.016814462830803,5.59744058045854,1
"210727_at",0.130588756862935,6.03112720192238,0.764333852606528
"210728_s_at",-0.117401452820224,5.83083382737551,0.963992189961309
"210729_at",-0.526326285765358,6.16802830636253,0.188148362341217
"210730_s_at",0.0203560605291759,5.69901552250818,1
"210731_s_at",-0.146134227334916,5.82547425420716,0.786712724616182
"210732_s_at",-0.547748334902785,5.75879388701674,0.317780741156687
"210733_at",0.0051763453178922,5.77701090644219,1
"210734_x_at",-0.0216342929289985,5.84508254757512,1
"210735_s_at",-0.494956315634953,6.28583012480256,0.270447134639408
"210736_x_at",0.561754914838947,6.1401530798984,0.0962690900669214
"210737_at",-0.06957535961271,6.03652255223079,1
"210738_s_at",-0.35232415908719,5.94303332619912,0.441205838940082
"210739_x_at",-0.0504048284441944,6.08151234769113,0.906060726419626
"210740_s_at",0.149083910198963,5.79878383341438,0.760438642937964
"210741_at",0.0297810772933413,5.65761083205017,1
"210742_at",0.750803605475403,6.26913665236415,0.00752004764109885
"210743_s_at",0.050600729996022,5.95464519260742,1
"210744_s_at",0.0146906887587179,5.54787689407265,1
"210745_at",0.0404432362358265,5.655014972645,0.960113952695098
"210746_s_at",0.0370018929007684,5.57603576689864,0.974091737546961
"210747_at",0.00693533764733055,5.57787121924727,1
"210748_at",-0.0157508076713526,5.79416280662108,1
"210749_x_at",0.291538796823074,5.9678885073059,0.522914438457042
"210750_s_at",-0.415307574989107,6.018102075786,0.29127065118177
"210751_s_at",0.208847083395329,5.94228217517089,0.676793549670894
"210752_s_at",0.0525403147303855,5.85700026213244,0.995390105261376
"210753_s_at",0.174749160663635,5.87328535285076,0.827402854902119
"210754_s_at",0.202234558089341,5.96674589072417,0.651236839445978
"210755_at",-0.124108452392077,5.61466967413561,1
"210756_s_at",0.358252145243297,5.97859505126063,0.411117073088125
"210757_x_at",0.286523026641265,5.85571633545985,0.495910748596147
"210758_at",-0.0575140967748371,5.84259972700266,0.963992189961309
"210759_s_at",-0.245270054338353,5.79434694618864,0.739347242026346
"210760_x_at",0.0565001187652823,5.70945678203584,1
"210761_s_at",-0.0935019008908882,5.6443332404389,1
"210762_s_at",0.0595686185631687,5.83675364302251,1
"210763_x_at",0.0196627587469382,5.51876742137706,1
"210764_s_at",0.326799965795371,6.02017212751516,0.360209583571639
"210765_at",-0.0569766023124417,5.77473816283817,0.946799067613097
"210766_s_at",-0.249519252119272,5.80126766349304,0.739347242026346
"210767_at",0.073722390447246,5.8651000395612,0.995390105261376
"210768_x_at",0.0469437125174704,5.86379325543968,0.995390105261376
"210769_at",0.140356945628417,5.78240077969714,0.866351588018239
"210770_s_at",-0.293353322739788,5.7455026089986,0.63737362813956
"210771_at",0.190836000795607,5.92196477330959,0.70381114143446
"210772_at",0.0105049112331578,5.77008126929346,1
"210773_s_at",0.0182846483480918,5.50502640578285,0.991707016033196
"210774_s_at",0.0438596218669684,5.83777922770192,1
"210775_x_at",-0.090969246880902,5.84247827248096,0.897070769101785
"210776_x_at",0.12758802713126,5.89532598267988,0.794801269432413
"210778_s_at",0.23323083437932,5.91632709809307,0.564356427183882
"210779_x_at",-0.284072706686517,5.80861195136469,0.675530805656324
"210780_at",-0.0357289971413077,5.82850090241691,1
"210781_x_at",-0.436629470393371,5.81447544944844,0.408691894159253
"210782_x_at",-0.196297389410815,5.85754580446934,0.768607440723556
"210783_x_at",-0.0165816637517415,5.65697904983924,1
"210784_x_at",0.0511265570646945,5.82186870826907,0.967823673438605
"210785_s_at",0.241868449057535,5.82310198921069,0.663200739694173
"210786_s_at",0.391001362082265,5.87364008773215,0.320029484117085
"210787_s_at",-0.844135246345182,5.94440660031171,0.0759595217610023
"210788_s_at",-0.0359948755397713,5.80441334835311,1
"210789_x_at",-0.110220663845772,5.93416472840112,0.893905823252452
"210790_s_at",-1.07417740723323,5.98878869339743,0.0215624740500877
"210791_s_at",-0.385282179124132,5.89505530341896,0.404835780846595
"210792_x_at",-0.0360732235528335,5.83146695155826,1
"210793_s_at",-0.00579163975122298,5.84572539627807,1
"210794_s_at",-0.17732655497638,5.81924956389129,0.852799078986153
"210795_s_at",-0.0325653294056397,5.81356151370756,1
"210796_x_at",0.00316549361197234,5.6047202993089,1
"210797_s_at",0.0173893466393435,5.73078353933853,1
"210798_x_at",0.0442850350469988,5.53686378118672,0.93093736762008
"210799_at",0.000831315430363471,5.55274553474197,1
"210800_at",0.201712499615078,6.02266186119936,0.656411223269901
"210801_at",-0.00149895216715944,5.84252501317486,1
"210802_s_at",-0.160212244933991,5.79476068050599,0.806068877176717
"210803_at",-0.0643054038782634,5.84296603203949,0.963992189961309
"210804_x_at",-0.376655319136684,5.96937978016369,0.360518443062122
"210805_x_at",0.0219339396152703,5.53510003715611,1
"210806_at",0.0764006528748599,5.70619852418645,1
"210807_s_at",-0.214719541302753,5.77209671413972,0.689605138424978
"210808_s_at",-0.0916330543134198,5.74740598449057,0.899780065818738
"210809_s_at",-0.0588156354481294,6.15546633860041,0.980345115882358
"210810_s_at",0.0242468896676315,5.47249958595138,1
"210811_s_at",-0.113575224665238,5.79309233087817,0.990836482209921
"210812_at",0.199544834507452,5.90120987929217,0.644637785898661
"210813_s_at",-0.00769481457240017,5.91284490118819,1
"210814_at",0.0299644162384896,5.8653091309408,0.995390105261376
"210815_s_at",0.144694366020164,5.9210991424064,0.764030222588012
"210816_s_at",-0.398252763330079,5.8855370129046,0.449715755048642
"210817_s_at",0.106453682006783,5.87036978007966,0.827402854902119
"210818_s_at",0.120647266434523,5.67135213763204,0.831710141418014
"210819_x_at",-0.627929416416526,6.47510324143162,0.0733031711294797
"210820_x_at",-0.0714010149565551,5.832164310761,0.963992189961309
"210821_x_at",0.0196920449161361,5.49796539416018,1
"210822_at",0.078730110847548,5.93701091962259,0.886100086836919
"210823_s_at",-0.276996262733403,5.85104251495733,0.604246695836818
"210824_at",0.0592618662246184,5.56056950810337,1
"210825_s_at",-0.0953887619380697,5.81440923280282,0.920978637848735
"210826_x_at",-0.0706402341796724,5.85354373238658,1
"210827_s_at",0.0647797192571535,5.87851811646554,0.892276050425576
"210828_s_at",0.12757264498356,5.85920469262883,0.762792115164799
"210829_s_at",-0.132595707687046,5.86689460840277,0.939053894598097
"210830_s_at",0.311940506768401,5.95809392825867,0.47355872971322
"210831_s_at",-0.0542048656540786,6.06921826390927,1
"210832_x_at",-0.0655547172613828,5.6653865441598,0.955839819570368
"210833_at",-0.677311149381565,6.22888572003806,0.0514670269416858
"210834_s_at",-0.176502430221435,5.73212386848494,0.775316275664868
"210835_s_at",0.161428115821386,5.90805702136635,0.70381114143446
"210836_x_at",-0.56044455013483,5.94190743677094,0.201827300197692
"210837_s_at",-0.244707262416749,5.94873005806122,0.625664408285109
"210838_s_at",-0.0509862691890138,5.57226625922897,1
"210839_s_at",0.205404600896315,5.85563192362241,0.698891152456171
"210840_s_at",0.290539256810149,5.95297791437021,0.426324278535658
"210841_s_at",0.0633228158623357,5.95014578308407,0.94720953415651
"210842_at",0.0212303333731735,5.59868539575446,1
"210843_s_at",0.0044321904756661,5.82738071748683,1
"210844_x_at",0.178327711788174,5.83928679883933,0.795090527386548
"210845_s_at",0.113804334565051,5.88374169543825,0.892276050425576
"210846_x_at",0.0641897920471893,5.97549691473128,0.912920820129146
"210847_x_at",-0.0716082581372637,5.64778839255414,1
"210848_at",-0.0104907710692868,5.85961424049597,1
"210849_s_at",-0.232663953692116,5.82748207763607,0.786712724616182
"210850_s_at",-0.220343268860831,5.64667629185812,0.817410094896536
"210852_s_at",0.308362857791787,5.98169221710792,0.411117073088125
"210853_at",0.00161435743582632,5.62013662686105,1
"210854_x_at",0.118741341829428,5.85232985177099,0.928933536662043
"210855_at",0.0179657521477554,5.70961410654911,1
"210858_x_at",0.16624486139551,5.89219830850295,0.794801269432413
"210859_x_at",0.109052041291376,5.86846339695259,0.827402854902119
"210861_s_at",0.00566092889718482,5.63152082978992,1
"210862_s_at",0.0481664093776185,5.55132718920678,1
"210864_x_at",-0.146512919182223,5.87563111305727,0.874798635559764
"210865_at",0.0267519314894412,5.516876114251,1
"210866_s_at",-0.0320633153555269,5.89516403177236,1
"210867_at",0.122696675959875,5.86058373569674,0.762792115164799
"210868_s_at",-0.235735614782557,5.88461103687555,0.649455243814375
"210869_s_at",0.142521139581588,5.85741047807299,0.762792115164799
"210870_s_at",0.0497820911410757,5.88589693541322,0.95697747974167
"210871_x_at",-0.357003141175842,5.74671686558672,0.574201558574164
"210872_x_at",-0.321524903183564,5.89654312402725,0.541435566965017
"210873_x_at",0.0155285750329185,5.74163161834594,1
"210874_s_at",-0.195107684833481,5.81633560743388,0.852799078986153
"210875_s_at",-0.0731794634321156,5.89353595895107,0.978906344089112
"210876_at",0.0212324214042743,5.79129096445978,1
"210878_s_at",0.0845369712969764,5.87653639293868,0.892276050425576
"210879_s_at",-0.265059086705914,5.73812860695045,0.704500856383145
"210880_s_at",0.335795989663356,5.92462586988005,0.395398969909846
"210881_s_at",0.568238155811657,5.74927330105678,0.239653611699871
"210882_s_at",-0.451720120964415,5.80164283780233,0.32097176501922
"210883_x_at",-0.218680371401789,5.99399083984535,0.705778439303578
"210884_s_at",0.0192494778560287,5.81482838141363,1
"210885_s_at",0.0400542000583035,5.57143616509601,1
"210886_x_at",-0.138955712459978,5.89359303258468,0.812203701718445
"210887_s_at",-0.0264601497728222,5.84370083907002,1
"210888_s_at",0.0215655010153648,5.57885726356645,0.974091737546961
"210889_s_at",0.451190132312739,5.93005504005609,0.221637692566186
"210890_x_at",0.0521307295993255,5.89379377808979,1
"210891_s_at",0.0160694898467767,5.84532928755388,1
"210892_s_at",0.0512969041795263,5.84645038272359,0.928933536662043
"210893_at",0.0129207109816596,5.88192319088971,1
"210894_s_at",-0.00866742782281561,5.95064085060091,1
"210895_s_at",0.948824347340975,6.4556967908894,0.0031073411538956
"210896_s_at",0.145673762599345,5.90265052309296,0.857660402074048
"210904_s_at",0.363648212060199,6.10168811818509,0.268365570017682
"210905_x_at",0.146632322317769,5.89959445614767,0.794801269432413
"210906_x_at",0.522881659501841,6.21789562593875,0.0877045680522403
"210907_s_at",-0.105143479310231,5.80179095475497,0.990836482209921
"210908_s_at",-0.0118131981562546,5.87324595589029,1
"210909_x_at",-0.00985281664471138,5.56266245274453,1
"210910_s_at",-0.0483187655897823,5.84091193695665,1
"210911_at",0.0123062777599294,5.70786857388145,1
"210912_x_at",0.176403182753137,5.90352007005053,0.644637785898661
"210913_at",0.212197986321023,5.84716844051168,0.665961635276915
"210914_at",0.0290256684066621,5.56636416864819,1
"210915_x_at",-0.0306377929097176,5.66007032817628,1
"210916_s_at",0.727060696854957,6.59424480563116,0.0855895101403834
"210917_at",0.0159497140587627,5.78535524678141,1
"210918_at",0.223561310108883,5.66880583747421,0.749998383358548
"210919_at",-0.00111260729235877,5.80663376381807,1
"210920_x_at",-0.0745256202088366,5.82204972619087,1
"210921_at",0.0284444220838427,5.81397049027452,1
"210922_at",-0.1300829518019,5.88029882143962,0.874798635559764
"210923_at",0.0210845880174148,5.70501788931118,1
"210924_at",0.00421011870165311,5.78764985126111,1
"210925_at",-0.00416400046292067,5.97327012256311,1
"210926_at",-0.072300063729343,5.85497554033965,1
"210927_x_at",-0.0382790798381592,5.84114125913871,1
"210928_at",0.019956643960673,5.5320579218431,1
"210929_s_at",0.0452161616667249,5.79761445629374,1
"210930_s_at",0.0853596118638747,5.67593261529467,0.913421694884311
"210931_at",-0.0419851907108281,5.87465617108536,1
"210932_s_at",-0.259041164487345,5.93173981554491,0.533550640553523
"210933_s_at",-0.0193223199130435,5.8543841080978,1
"210934_at",0.023442680467129,5.50063984685302,0.991707016033196
"210935_s_at",-0.0245964983138888,5.93980261715366,1
"210936_at",0.0407118684444257,5.88909384318261,0.95697747974167
"210937_s_at",0.00450677229418441,5.69177957804411,0.994292448266494
"210938_at",0.000747811139812828,5.65745923084679,1
"210939_s_at",-0.681200838717834,6.1437023159532,0.121037095584896
"210940_s_at",-0.132240967558403,5.85020264921241,0.897070769101785
"210941_at",0.00239221234262979,5.7465237283035,1
"210942_s_at",-0.180091864859634,5.83451854864051,0.723073942184462
"210943_s_at",0.0762882894666971,5.9538962813429,0.94720953415651
"210944_s_at",0.306424160787883,5.91549371190092,0.510719139160458
"210945_at",0.0140755769222201,5.59188646455334,1
"210946_at",0.122724249913116,5.8272285340644,0.795090527386548
"210947_s_at",-0.0782456743796951,5.90818082017442,0.9157616778338
"210948_s_at",0.124885206190167,5.83083180563924,0.795090527386548
"210949_s_at",-0.307136762961471,5.85267065065986,0.604246695836818
"210950_s_at",0.00458206848780979,5.8349879815869,1
"210951_x_at",0.346941328239354,5.89281043542402,0.410105790757155
"210952_at",0.0637645975374932,5.87818434138913,0.892276050425576
"210953_at",-0.0356301245527431,5.86771608042588,1
"210954_s_at",0.0600603970232482,5.84785542399026,0.928933536662043
"210955_at",0.0323035202082334,5.80751694186198,1
"210956_at",0.0146878777627806,5.53765043997168,1
"210957_s_at",-0.18498270200535,5.78156867285609,0.875356671237056
"210958_s_at",-0.0887030140590323,5.67211502556042,0.955839819570368
"210959_s_at",-0.796104770536146,5.89478642317229,0.0775600402550508
"210960_at",0.0269949052194999,5.72357328881763,0.948355294382403
"210961_s_at",-0.301756476850817,5.97278206220234,0.479898035184079
"210962_s_at",-0.062897654379398,5.82110435447207,1
"210963_s_at",0.538831372586937,6.09158864974712,0.100703824617356
"210964_s_at",0.582527128973087,5.97360394165758,0.111908052497743
"210965_x_at",0.0747673705259521,5.83893629431063,1
"210966_x_at",-0.093643345768488,5.84189620997694,0.897070769101785
"210967_x_at",-0.493590141383807,5.89371407237569,0.255166626420042
"210968_s_at",-0.272640311082552,5.86295610420665,0.549459780874841
"210969_at",0.122211805202656,5.85775461783862,0.762792115164799
"210970_s_at",0.0388287426739916,5.848176343269,1
"210971_s_at",-0.292427387620434,5.91194259655078,0.637303757138246
"210972_x_at",-0.0209417463483752,5.56866433468289,1
"210973_s_at",-0.0871044516522631,5.84136654069319,0.963992189961309
"210974_s_at",-0.159829690605601,5.97541694739768,0.815798584096993
"210975_x_at",-0.0768787099288804,5.7983144592618,0.990836482209921
"210976_s_at",-0.280341500053513,5.78562618363395,0.625918898603948
"210977_s_at",-0.0637207123029218,5.81639218158843,1
"210978_s_at",0.0981280243465972,5.91102496620407,0.920598735972496
"210979_at",0.00807345974789541,5.79063407890063,1
"210980_s_at",0.0860305718669679,5.93098890505198,0.824918175973047
"210981_s_at",-0.0155248997513804,5.80236262501937,1
"210982_s_at",0.808660084243309,6.30830586791283,0.0199776550273229
"210983_s_at",0.425520923117062,5.93537249465898,0.299297264916077
"210984_x_at",0.275824589520289,5.97609294347629,0.522914438457042
"210985_s_at",0.0941909052609075,5.84399983796445,0.86201211580249
"210986_s_at",-0.203797941996012,5.80811170567938,0.675530805656324
"210987_x_at",-0.311185804783248,5.83170288592155,0.557610953606692
"210988_s_at",-0.112142071142155,5.87246565401536,0.939053894598097
"210989_at",-0.00542627275122623,5.50446888297743,0.991707016033196
"210990_s_at",0.558696935341606,6.154072142208,0.0811589281343591
"210991_s_at",-0.6671744026001,6.01790498790415,0.108195906943372
"210992_x_at",0.570730410017567,5.90270505774149,0.118318825289519
"210993_s_at",0.193206176884301,5.90288793636929,0.644637785898661
"210994_x_at",-0.297450271666733,5.8818560729036,0.649455243814375
"210995_s_at",-0.341558223436833,5.89627672891627,0.541435566965017
"210996_s_at",-0.130705607870507,5.86321565367544,0.768607440723556
"210997_at",0.0216291776850178,5.68938920834202,0.994292448266494
"210998_s_at",-0.0897494026677835,5.88748951826553,1
"210999_s_at",-0.148328220660449,5.8509142181565,0.831822383763055
"211000_s_at",0.236979825991197,6.11160483946531,0.568428047184403
"211001_at",-0.00613854217975014,5.63979870703561,1
"211002_s_at",0.0154579317601146,5.75526940753987,1
"211003_x_at",-0.0301286343720945,5.96173110279079,1
"211004_s_at",0.0736444615756253,5.89994327605369,1
"211005_at",0.0760906008676489,5.69274734833771,0.994292448266494
"211006_s_at",-0.286264715308597,5.75691179160444,0.574201558574164
"211008_s_at",0.126176597485405,5.70057497380599,0.792524227489076
"211009_s_at",0.0330470466071531,5.86952302148102,1
"211010_s_at",0.0122732996864646,5.50919723919705,1
"211011_at",0.0156819607425539,5.51522549375627,1
"211012_s_at",0.0764618402923689,5.86592504214733,0.995390105261376
"211013_x_at",-0.107362952134948,5.85961881845988,1
"211014_s_at",0.181705541451933,5.60897188577705,0.830706886944567
"211015_s_at",-0.175962239225196,5.85249439949004,0.831822383763055
"211016_x_at",-0.233284339963033,5.92366161633328,0.584040222438157
"211017_s_at",0.0312034658300951,5.85244627318774,0.928933536662043
"211018_at",0.0997296444138517,5.91085661219928,0.920598735972496
"211019_s_at",0.279350462547804,5.81878871635732,0.515930073077223
"211020_at",0.099003114234427,5.62026086093385,1
"211021_s_at",-0.32553366037973,6.12524909688725,0.451200606351715
"211022_s_at",0.0587531372032179,6.11113662286655,0.922397195111232
"211023_at",-0.155860248669243,5.80932958955348,0.920978637848735
"211024_s_at",0.0302413972890203,5.77299397614626,1
"211025_x_at",-0.170487481355921,5.8087940456385,0.920978637848735
"211026_s_at",-0.21366477027576,5.79665058577851,0.739347242026346
"211027_s_at",0.232742287387327,5.91144603372082,0.644637785898661
"211028_s_at",-0.137596542319085,5.80236878837535,0.920978637848735
"211029_x_at",-0.0350889822066735,5.59560390205702,1
"211030_s_at",0.0100899585512661,5.7088988292484,1
"211031_s_at",-0.0110997607405574,5.80307072196697,1
"211032_at",0.0186832293722902,5.74005457950201,1
"211033_s_at",-0.00924329762455564,5.86032298172481,1
"211034_s_at",-0.20026655903906,5.7859650976527,0.806068877176717
"211036_x_at",0.0341918388460548,5.82204489572254,0.967823673438605
"211037_s_at",-0.267444200821639,5.87605162318899,0.649455243814375
"211038_s_at",-0.0777775302524236,5.83412075758164,0.963992189961309
"211039_at",-0.000223103726895595,5.67449652009361,1
"211040_x_at",0.0624332007748221,5.84932496164646,0.928933536662043
"211042_x_at",0.0463809749880627,5.8251631804494,0.967823673438605
"211043_s_at",-0.305488386373766,5.77405075512982,0.625918898603948
"211044_at",0.0237997515654537,5.55231078145933,1
"211045_s_at",0.0162069851871906,5.57728969286415,1
"211046_at",0.0189992217498438,5.8927030487985,1
"211047_x_at",-0.372632012038561,5.80398942287575,0.50960566154725
"211048_s_at",-0.0924942408778607,5.867350219378,0.939053894598097
"211049_at",-0.0995628587454363,5.66236930234617,0.955839819570368
"211050_x_at",-0.00363315657511875,5.78780263348167,1
"211051_s_at",-0.254882994376233,5.95538152023636,0.574426695069945
"211052_s_at",-0.185446514783723,5.79305798069318,0.806068877176717
"211053_at",0.0612839034554642,5.88461741625575,0.95697747974167
"211054_at",-0.0147232328829046,5.92242463346806,1
"211055_s_at",0.122747247076384,5.89323334540567,0.794801269432413
"211056_s_at",-0.631397538863637,5.80025453385786,0.182636084573023
"211057_at",-0.0204620860569073,5.72672970456014,1
"211058_x_at",-0.24859739239947,5.82224889512286,0.614886396359241
"211059_s_at",-0.00186422471454602,5.82083072186826,1
"211060_x_at",-0.121443515332436,5.82609722299684,0.852799078986153
"211061_s_at",-0.0786836361471777,5.85229704379701,1
"211062_s_at",0.105104199191768,5.7658992689696,0.980085930865465
"211063_s_at",0.00551994978126902,5.83602429930541,1
"211064_at",0.0101364154891387,5.899453908319,1
"211065_x_at",-0.0317562896101036,5.82207345507795,1
"211066_x_at",0.113729369991111,5.88975699049919,0.794801269432413
"211067_s_at",-0.281856765233995,5.90814060953978,0.541435566965017
"211068_x_at",0.0710383922429453,5.88769744457266,0.95697747974167
"211069_s_at",-0.251070026122801,5.80716791150078,0.675530805656324
"211070_x_at",0.241755572859329,5.92069121701974,0.564356427183882
"211071_s_at",-0.540585555582032,5.78755400793602,0.363318149953879
"211072_x_at",-0.254430114278823,5.82250897631242,0.614886396359241
"211073_x_at",0.0600922138737617,5.87312049135492,1
"211074_at",0.0741160679666363,5.98216363717167,0.972299764979148
"211075_s_at",-0.357331575743401,5.8580572106219,0.549459780874841
"211076_x_at",0.059258680443372,5.86599029575962,0.995390105261376
"211077_s_at",-0.144846423920898,6.04180677239359,0.781562683290178
"211078_s_at",0.0390582391217789,5.87869366426587,1
"211079_s_at",-0.234042752034836,5.78211508516562,0.625918898603948
"211080_s_at",0.0045289172057229,5.69937814213228,1
"211081_s_at",0.478005788740577,6.08200449684899,0.138054494623708
"211082_x_at",-0.455896420583379,5.90444036357318,0.324931178870101
"211083_s_at",-0.418917922258165,5.82010051127751,0.408691894159253
"211084_x_at",0.169439578817194,5.87750100358278,0.670943971581374
"211085_s_at",0.0929548912373154,5.89065978192319,0.95697747974167
"211086_x_at",0.12835249223687,6.0003205328316,0.736519578596818
"211087_x_at",-0.0629276443821976,5.93423391600693,0.954827263535477
"211088_s_at",0.00851302329053807,5.65462021921931,1
"211089_s_at",0.303273365155901,6.01466391824323,0.44010568209903
"211090_s_at",0.0172895813360261,5.83935382688009,1
"211091_s_at",-0.253113496164085,5.92833243301653,0.584040222438157
"211092_s_at",-0.0687424123676413,5.9027052499103,0.978906344089112
"211093_at",-0.0102338322750418,5.85926843180911,1
"211094_s_at",0.391139055017478,6.02503234468704,0.262692441855485
"211095_at",0.0428031672489466,5.90376933223822,1
"211096_at",-0.129288449628384,5.80083744661185,0.920978637848735
"211097_s_at",-0.0553592979558525,5.87639281680562,1
"211098_x_at",0.0758624631987915,5.8370971313642,1
"211099_s_at",-0.370712011784321,6.54656252267462,0.193081973960268
"211100_x_at",0.46960857827717,5.98650801954146,0.209054841778071
"211101_x_at",0.0804916935977241,6.24985333712964,0.854552689886462
"211102_s_at",0.108042667095162,5.57671809017513,0.974091737546961
"211103_at",0.0335594097532163,5.73813200974205,1
"211104_s_at",-0.154141451125774,5.74337907501524,0.899780065818738
"211105_s_at",0.225841694063017,6.01814096095954,0.656411223269901
"211106_at",0.0367088102484821,5.80250265627577,1
"211107_s_at",0.14444347049853,5.6197139818453,0.9217104034666
"211108_s_at",0.00657281434708293,5.56835563611418,1
"211109_at",0.0585854536867279,5.64401944814975,0.960113952695098
"211110_s_at",-0.0544328926181514,5.76454661418054,1
"211111_at",-0.0999559873138159,5.82282992068267,1
"211112_at",0.0474491398020113,5.8653369813701,0.995390105261376
"211113_s_at",0.267531027800025,5.95380717453715,0.543069106570283
"211114_x_at",-0.123020393880129,5.80403807850883,0.920978637848735
"211115_x_at",-0.0859801727802333,5.8509810526609,0.897070769101785
"211116_at",-0.0922290897773317,5.85798063132032,1
"211117_x_at",0.0259115484417766,5.51072110589985,1
"211118_x_at",-0.00968107630949661,5.53085840313931,1
"211119_at",0.0550479185767456,5.66789819624526,1
"211120_x_at",-0.0568197311360157,5.60127561699669,1
"211121_s_at",0.0212098848131498,5.92185850316822,0.983226141326192
"211122_s_at",-1.51589709148991,6.2059816192432,0.0329557966772602
"211123_at",0.0102478646846046,5.85237020469663,1
"211124_s_at",-0.359711817484615,6.05106514293238,0.389587426711041
"211125_x_at",-0.421407066433806,5.72609022557691,0.520378461211008
"211126_s_at",0.12064579653699,5.96316863373959,0.853343159187152
"211127_x_at",0.140164944575948,5.68213718170473,0.913421694884311
"211128_at",0.0704913493200713,5.58095463730862,0.974091737546961
"211129_x_at",0.091090111990972,5.61203512636359,0.9217104034666
"211130_x_at",0.0886774753644791,5.68051558688348,0.913421694884311
"211131_s_at",0.0132211972880554,5.71472189007012,1
"211132_at",0.0049962047151895,5.61451021452304,1
"211133_x_at",0.0367988344249368,5.8414679286353,1
"211135_x_at",-0.00625062515108711,5.86795558486737,1
"211136_s_at",-0.197378998475336,5.80614950834656,0.739347242026346
"211137_s_at",-0.186246716388538,5.8597249635364,0.768607440723556
"211138_s_at",-0.18240240615442,5.5980188979057,0.932056273838084
"211139_s_at",-0.000423417546767199,5.83173897864034,1
"211140_s_at",0.0244787231355304,5.60723047488547,1
"211141_s_at",0.0681510821574483,5.82244979059332,0.967823673438605
"211142_x_at",-0.0723635907515906,5.84506194285027,0.897070769101785
"211143_x_at",-0.032694075784927,5.86227527977137,1
"211144_x_at",-0.0873040083553249,6.02137054576048,0.89093243903449
"211145_x_at",0.0124321096466172,5.60824312247165,1
"211146_at",0.0351567322201959,5.66453108969166,1
"211147_s_at",0.00900800345137659,5.55101992254374,1
"211148_s_at",-0.0855793357663406,5.9705596072451,0.897903672326597
"211149_at",0.372559569232298,6.08826948734744,0.310138171080666
"211150_s_at",-0.424996571068138,5.85610763888698,0.407010877398277
"211151_x_at",0.0162686537811719,5.55077887732441,1
"211152_s_at",-0.110519023750268,5.85038099509034,0.897070769101785
"211153_s_at",0.0193108530796906,5.55729788499205,1
"211154_at",-0.00419359028934012,5.74386557370252,1
"211155_s_at",-0.250018962789295,5.94940017863416,0.625664408285109
"211156_at",0.0103665472021266,5.91249524992057,1
"211157_at",-0.0406580892613212,5.86836070845128,1
"211159_s_at",-0.281926138407779,5.82815788241874,0.557610953606692
"211160_x_at",-0.291053262000473,5.82939961875278,0.557610953606692
"211161_s_at",-0.0145077824343277,5.75845504934176,1
"211162_x_at",0.328482442181182,5.94277221318981,0.381421342349352
"211163_s_at",0.0386139928051577,5.71730926855868,1
"211164_at",-0.011336826197764,5.7072115744447,1
"211165_x_at",-0.300508634723909,5.6947390503563,0.72034860744739
"211166_at",-0.388416752539067,5.79082928162405,0.565868905745923
"211167_s_at",0.256969889727884,5.90795173561776,0.510719139160458
"211168_s_at",0.0456642172676617,5.84078249052959,1
"211169_s_at",0.003748219803897,5.66888902332731,1
"211170_s_at",0.1588278573535,5.97292969714921,0.707377889878389
"211171_s_at",0.0579006514425802,5.65849382406975,1
"211172_x_at",0.0335468322008737,5.81484172267372,1
"211173_at",0.0123147487045343,5.68704873923319,1
"211174_s_at",-0.0354462736023632,5.79166107373794,1
"211175_at",-0.0215477800238626,5.84163665030793,1
"211176_s_at",0.0217696909546151,5.73026233183,1
"211177_s_at",-0.0280433654664446,5.80313352457529,1
"211178_s_at",-0.000702641759280879,5.86959987414057,1
"211179_at",-0.00177790436508871,5.73916697061823,1
"211180_x_at",0.0836343960096824,5.84006581831021,0.86201211580249
"211181_x_at",0.178419244543657,5.65443511560438,0.749998383358548
"211182_x_at",0.0219515036209217,5.64368355164983,1
"211184_s_at",0.200257921912228,6.2362095548742,0.700264109248477
"211185_s_at",0.141181571444172,5.86919732709487,0.827402854902119
"211186_s_at",-0.115553445616439,5.81393124253489,0.920978637848735
"211187_at",0.0438666704988779,5.70232874733805,1
"211188_at",0.105913309716837,5.54421376908679,1
"211189_x_at",0.0293406552575208,5.64606051100888,1
"211190_x_at",0.222862648062384,5.69376693401849,0.71492075476252
"211191_at",0.0081826058504707,5.64191451222363,1
"211192_s_at",0.67258237363194,5.6524423965276,0.127920993703711
"211193_at",0.00717553726345989,5.55756131061,1
"211194_s_at",0.0184487257745242,5.57943159655911,0.974091737546961
"211195_s_at",0.0190641289561891,5.52807866828736,1
